,Quarter,GDP,EUR/CHF,100xSEK/CHF,USD/CHF,CAD/CHF,100xBRL/USD,100xJPY/CHF,AUD/CHF,100xCNY/CHF,Zürich Unemp,Berne Unemp,Lucerne Unemp,Uri Unemp,Schwyz Unemp,Obwald Unemp,Nidwald Unemp,Glaris Unemp,Zoug Unemp,Fribourg Unemp,Soleure Unemp,Bâle-City Unemp,Bâle-Rural Unemp,Schaffhouse Unemp,Appenzell Ausserrhoden Unemp,Appenzell Innerrhoden Unemp,St-Gall Unemp,Grisons Unemp,Argovie Unemp,Thurgovie Unemp,Tessin Unemp,Vaud Unemp,Valais Unemp,Neuchâtel Unemp,Geneva Unemp,Jura Unemp,5-9 Emp,10-12 Emp,13-15 Emp,16-18 Emp,19-20 Emp,21 Emp,22-23 Emp,24-25 Emp,26 Emp,27 Emp,28 Emp,29-30 Emp,31-33 Emp,35 Emp,36-39 Emp,41-42 Emp,43 Emp,45 Emp,46 Emp,47 Emp,49 Emp,50-51 Emp,52 Emp,53 Emp,55 Emp,56 Emp,58-60 Emp,61 Emp,62-63 Emp,64 Emp,65 Emp,66 Emp,68 Emp,69 Emp,70 Emp,71 Emp,72 Emp,73-75 Emp,78 Emp,77+79-82 Emp,84 Emp,85 Emp,86 Emp,87 Emp,88 Emp,90-93 Emp,94-96 Emp,10-33 Vac,41-43 Vac,45-47 Vac,49-53 Vac,55-56 Vac,58-63 Vac,64-66 Vac,68-75 Vac,77+79-82 Vac,84 Vac,85 Vac,86-88 Vac,90-96 Vac,Food and non-alcoholic beverages,Alcoholic beverages and tobacco,Clothing and footwear,Housing and energy,"Furnishings, household equipment and routine household maintenance",Healthcare,Transport,Communication,Recreation and culture,Education,Restaurants and hotels,Miscellaneous goods and services,Total index
52,2013Q1,162237.170042162,1.2280666666666666,14.461366666666668,0.9301,0.9224666666666667,46.553066666666666,1.00877,0.9657233333333334,14.818620000000001,3.3,2.47,2.17,1.6,1.57,0.97,1.03,2.7,2.17,2.97,3.03,4.0,2.83,2.97,1.8,1.73,2.7,1.8,3.03,2.67,4.97,5.2,4.8,5.37,5.4,3.9,4273,73774.3,13846,64132,28833.6,38956.6,39364.5,96486.4,99456.5,36290.3,77317.5,13012.7,51322.6,24584.6,14602.7,105397.7,207230.6,80600.8,203936.4,242349.6,105509.8,13514.7,48657.9,32830.7,66032.1,118768.9,25512.9,25527.7,80653.7,121320.6,42828.4,51330,34090.7,62112.3,81227,100597.4,19424.8,44911.6,73979.6,131515.6,158316.8,199687.7,248769.3,124081.7,65135.4,48230.5,93282.3,9622,4865,8441,1914,3132,3069,4257,8605,1856,1372,1904,6667,1421,98.44,96.51,90.1,96.61,106.11,104.6,108.57,106.77,103.05,92.14,98.38,103.1,100.73
53,2013Q2,163623.260248406,1.2309999999999999,14.3759,0.9423333333333334,0.9207666666666666,45.58213333333333,0.9553133333333333,0.93357,15.182353333333333,3.1,2.2,1.83,1.2,1.43,0.87,0.93,2.3,2.0,2.5,2.63,3.63,2.7,2.53,1.6,1.43,2.3,1.83,2.77,2.33,4.23,4.87,3.7,5.03,5.47,3.53,4335.1,73426.1,13685.6,63660.6,29258.7,39529.9,39284.9,95746.7,99803.6,36104.8,76759.6,12964.2,51178.5,24658.8,14601.6,110882.5,210911.7,80134.3,204946.2,241180.4,102547.2,14419,48851,32104.1,65358.5,119781,25606.8,25167.9,81621.4,120394.3,42825.4,50818.9,34679.5,62784.5,82703.8,100563.8,19614.9,43855.5,90227.2,133686.2,160473.6,199382.9,249925,125481.9,65756.2,49740.1,94418,10023,3888,8579,1842,3294,3535,3732,9211,1828,1804,1832,6034,1777,99.23,96.82,96.51,96.58,106.84,104.63,108.08,106.4,103.75,92.14,98.38,103.21,101.12
54,2013Q3,164415.718279332,1.2345333333333335,14.227766666666668,0.9319999999999999,0.8969,40.7534,0.94216,0.8536733333333334,15.1051,3.1,2.23,1.87,0.97,1.43,0.77,1.0,2.3,2.03,2.63,2.57,3.53,2.57,2.67,1.6,1.2,2.33,1.2,2.7,2.37,4.13,4.87,3.27,5.13,5.43,3.73,4350.2,74449.2,13621.4,63639.7,28703.7,39940.7,38451.7,95966.3,101156.7,36171.7,77258.4,15167.4,51228.1,24850.3,14685.1,112535.3,214192.1,80715.7,205982.8,242830.5,103102.3,14202.5,49467.2,32437.4,65707.4,120033.5,24815.8,25793.4,82124.1,121296.5,43320,50805.7,35070.6,62212.9,84185.6,101237,19543.3,44546.5,97808,136665.6,160625.8,203973.7,251163,126374.7,65447.6,49708.6,93134.3,10363,4051,7347,2139,3344,3964,3847,8377,1990,2015,1215,6333,1851,100.12,97.25,88.3,97.19,105.91,104.58,107.85,106.31,102.9,92.72,98.23,103.47,100.91
55,2013Q4,164837.194449451,1.2294,13.866333333333332,0.9032333333333332,0.8607333333333335,39.6418,0.8998933333333333,0.8377466666666665,14.728396666666667,3.3,2.47,1.97,1.27,1.57,1.07,1.03,2.57,2.27,2.93,2.63,3.73,2.7,2.93,1.77,1.27,2.4,2.0,2.93,2.57,4.73,5.07,4.47,5.43,5.53,4.0,4264.6,74078.7,13551.5,63453.6,28645,39817.1,38667.4,96524.9,101002.3,35977.7,76419.9,15010.8,51657,24923,14756.7,106112.5,211734.8,79414.2,205213.9,247755.9,105137.7,13829,48936.1,32654.4,66594.8,118439.1,24690.7,25033.5,83078.6,119621.1,43159.4,51630.7,34943.2,62130.6,83070.2,103133.4,19203.6,44477.6,83670.7,132692.6,161130.5,206291.8,252208.7,126963.4,65705.4,49325.7,93572.2,9900,3751,8475,1826,2301,3645,3757,9038,2244,1759,763,6117,1467,99.14,97.01,94.23,97.43,105.37,104.23,106.83,104.88,103.77,93.91,97.95,103.35,100.94
56,2014Q1,165349.646714705,1.2234333333333334,13.8072,0.8929333333333332,0.8097666666666666,37.760266666666666,0.8685866666666667,0.8008266666666667,14.589996666666666,3.37,2.53,2.0,1.37,1.7,1.03,1.07,2.6,2.33,2.97,2.7,3.67,2.8,3.03,1.77,1.33,2.5,1.8,3.0,2.67,4.73,4.97,4.67,5.43,5.63,4.0,4341.9,73374.5,13499.7,62793.7,29036.2,40236.6,38977.8,96918.4,102422.3,36106.7,75835.9,14979.7,50547.4,25133.3,14777.5,106018.8,210603.5,79336.6,206300.5,245788.1,106041.1,13992.5,49208.4,32972.6,65919.3,119555.8,25808.1,25651.8,85233.6,119668.8,43262.8,51416.1,35197.4,62093.3,83839.7,102395.5,19709.2,44156.7,76578.8,132263.1,159189.4,205624.3,252070.7,127303.7,66418.4,49310.2,92586.7,11332,4596,8482,2002,3926,4044,4360,8781,2473,1899,1408,6413,1754,99.57,97.47,87.34,97.81,105.19,103.62,106.71,103.96,103.31,93.96,99.46,102.11,100.71
57,2014Q2,166295.824693259,1.2191999999999998,13.468966666666667,0.8888666666666666,0.815,39.84813333333333,0.8703533333333334,0.8294,14.438493333333334,3.07,2.2,1.8,1.03,1.5,0.93,0.9,2.13,2.13,2.47,2.4,3.23,2.67,2.67,1.6,1.03,2.1,1.73,2.67,2.33,3.73,4.43,3.5,4.93,5.47,3.4,4433.7,73782.1,13778.8,62213.2,28608.4,40457,39023.9,95849.4,102800.4,35646.5,75623.4,14731.3,50648.2,25241.7,15034,113415.9,212297,78751.4,205027.5,241397.6,103209.1,14321.1,49038.9,32637.8,65190.2,120817.5,25943,25241.3,86579.4,118785.4,42738.8,52780.6,35298.3,61450,84081.4,102036.2,19999.2,45011.9,91493.2,135325.7,159322.4,205011.3,249168,128060.9,66244.5,50109.8,95574.7,11643,3687,9831,1889,3085,3413,4409,7863,2008,2021,1163,6620,1711,100.21,97.87,94.28,97.93,105.99,103.74,107.07,103.25,103.86,93.96,99.25,102.45,101.22
58,2014Q3,166848.956731204,1.2115333333333334,13.160000000000002,0.9140333333333334,0.8396333333333333,40.2294,0.8793199999999999,0.8453166666666667,14.856306666666667,3.03,2.23,1.77,0.67,1.4,0.8,0.9,2.0,2.07,2.57,2.3,3.13,2.53,2.87,1.73,0.97,2.07,1.17,2.63,2.13,3.63,4.37,3.1,4.93,5.43,3.47,4490.7,74824.8,13779.8,62566.4,28936.8,40646.8,39149.2,96785.2,103721.3,35712.3,76585.4,14965.5,50913.7,25679.9,15518.3,112703.7,215578.2,80244.6,205410.5,241763.7,104119.8,14281.7,48677.2,32816.1,64713.3,122515.6,25986.7,25321.4,86559,119250,43245.7,52467.4,35053.7,61659.5,84841.6,104645.5,20215.6,44703.8,97775.1,136998.2,160234.9,205891.9,255725.6,129667.2,66404.9,50578.7,94014.4,10398,3118,9383,2001,3235,3437,4425,8332,2047,2014,824,5873,1689,101.11,97.96,87.83,98.2,104.43,103.44,106.81,103.28,103.45,94.16,98.78,102.71,100.92
59,2014Q4,167265.563119688,1.2042666666666666,12.985766666666668,0.9643666666666667,0.8487333333333335,37.90823333333333,0.8427166666666667,0.82497,15.716963333333334,3.23,2.43,1.9,1.13,1.5,0.9,1.07,2.13,2.1,2.73,2.37,3.5,2.6,3.03,1.8,0.97,2.2,1.9,2.83,2.23,4.2,4.63,4.27,5.03,5.33,3.77,4377.1,74531.6,13712.5,62447.9,28344.3,40631.8,38589.3,94871.3,103272.7,35553.8,76429.4,14976.2,51042.5,25464.8,15560.5,105667.7,212362.3,79547.9,205840.8,245683.4,106306.8,13594.3,49215.1,32767.8,65725.5,120224.5,25538.3,25417,85475.5,118927.7,42994.5,52668.4,35615.2,62311.6,85654.1,104323.9,20210.1,44978.7,82995.9,134719.6,161660.5,210307.8,261299.1,130734.5,68390.5,48642.7,94401.9,9937,3291,8825,2108,2588,3489,4240,7427,1508,1844,1479,6442,1733,99.7,98.0,94.86,97.88,104.55,103.44,105.78,103.97,103.09,94.73,98.38,102.52,100.81
60,2015Q1,166465.223479643,1.0738333333333332,11.4641,0.9524333333333334,0.7700999999999999,33.44346666666667,0.7985866666666667,0.7485566666666665,15.537623333333334,3.47,2.57,2.07,1.43,1.63,1.0,1.17,2.23,2.27,3.0,2.57,3.83,2.73,3.33,1.93,1.2,2.37,1.83,3.07,2.5,4.33,4.87,4.93,5.57,5.57,4.17,4361,74890.3,13682.3,62002.3,28219.3,41296,39077,93934.4,102866.1,35064.2,76622.6,15356.5,49898.3,25694.2,15498.9,106049.3,212648.2,80518.7,204525,241045.9,107421.7,13664.1,49815.4,32656,64806.7,118726.5,25530.6,27490.3,85110.6,118898.7,42888,53194.5,33792.7,62843.8,86024.6,104699.2,20243.1,44709.7,75135.1,136209,159819.1,211602.7,262482.2,131526.1,67071.8,49861.3,94743.7,8537,4334,8744,2198,3706,3566,4440,7141,1881,2056,1131,7027,2199,99.31,98.35,88.23,97.38,103.41,103.34,103.02,103.71,101.7,95.04,99.6,102.08,99.97
61,2015Q2,166507.952594821,1.0409333333333335,11.192599999999999,0.9418666666666665,0.7658999999999999,30.656566666666667,0.7765533333333333,0.7323266666666667,15.381016666666667,3.33,2.33,1.83,1.03,1.47,0.83,0.97,2.07,2.1,2.6,2.47,3.57,2.67,3.17,1.83,0.97,2.23,1.9,2.87,2.3,3.4,4.57,3.63,5.1,5.47,3.8,4499.7,75462.4,13579.3,62159.8,28334.8,41759.4,38138,93480.5,103113.2,34356,75693.6,15048,49472,25941.2,15472.6,109971.4,215009.2,80447,207449.3,242329.7,104862.5,13924.1,49580.7,31586.7,63653.9,120360.9,24435.8,27569.7,85408.1,118451.5,42970.3,53562.3,34401.6,62722.5,87666.8,104806.2,20826.4,44100.5,91778,137799.7,159695.1,213048.5,264146.1,131921.1,67348.7,51966.4,96109.5,8153,3259,8096,2074,3016,3600,4525,7319,2028,1783,1635,6433,1471,99.38,97.63,94.38,97.56,103.8,103.29,102.26,103.15,101.5,95.04,99.24,101.64,100.1
62,2015Q3,167139.458162372,1.0729333333333333,11.376100000000001,0.9642333333333334,0.7371666666666666,27.440633333333334,0.78909,0.6995466666666666,15.41389,3.3,2.4,1.9,0.63,1.5,0.77,0.97,2.0,2.13,2.63,2.63,3.5,2.67,3.17,1.83,1.03,2.27,1.33,2.9,2.3,3.2,4.6,3.2,5.13,5.53,3.97,4500.2,75989.8,13384.5,61951.5,28411.2,41717.5,38030.6,92541.8,103155.3,34386.7,75386.1,14964,49804,26154.8,15724.4,109046.1,219076.7,80638.2,204609.3,240882.3,104279.5,14329.4,50616.8,32874.8,62211.6,119324.4,24270,27343.1,85125.1,118269.2,43618.8,54965.8,34354.6,63059.7,86581.8,106028.3,20975.5,44574.3,94404.8,139362.8,160293.4,213418.3,269201.9,133711.5,68901.4,53398.5,94872.2,7647,2211,7619,1832,2272,3661,4735,6467,1764,1673,1699,6691,1225,99.78,97.98,87.68,97.36,101.86,103.04,101.66,102.79,101.14,95.33,98.75,101.42,99.53
63,2015Q4,167630.73768141,1.0846333333333333,11.663499999999999,0.9908666666666667,0.7427,25.763066666666663,0.81597,0.71382,15.514403333333334,3.57,2.7,2.1,1.03,1.73,0.97,1.13,2.33,2.3,2.97,2.87,3.7,2.9,3.27,1.9,0.93,2.5,1.97,3.13,2.47,3.83,4.67,4.37,5.5,5.63,4.23,4447.6,76026.6,13250,61973.2,28316.4,41955.2,37485.2,92866.6,101663.9,33810.1,74171.7,15074.1,50489.5,25840.3,15584.7,103821.2,215084.5,80518.7,203843.5,240049,106613.1,13581.3,50053.1,32496.1,63914.6,121597.5,24117.8,27270.3,85567.4,114480.7,43721.4,55315.9,35049.7,63349.8,88659.5,107419.1,21056,44383.2,85603.9,134920.4,160381.2,216528.9,271659.3,133698.4,68724.5,53125.7,96302.7,7634,2426,6681,2171,1775,3764,4412,6612,2499,1669,1710,6033,2244,98.92,97.48,94.96,97.01,102.2,102.94,100.64,101.27,101.27,95.89,98.1,101.46,99.44
64,2016Q1,168306.515343521,1.0957,11.753633333333333,0.9939,0.7229666666666666,25.462233333333334,0.8621133333333333,0.7168833333333334,15.215703333333332,3.8,2.87,2.27,1.3,1.97,1.13,1.2,2.53,2.47,3.23,3.1,4.03,3.1,3.43,2.03,1.2,2.73,1.9,3.37,2.87,4.03,5.03,4.97,6.0,5.73,4.77,4518.4,74762.6,12655.3,61654.9,27669.2,42196.6,37298.2,90191.3,100931.3,32997,73621.1,14783.6,49407.7,25634.6,15685.1,103366.6,212055.6,80500.6,201125.6,239945.7,105713.4,13759.6,48642.3,31989.8,63328.6,120771.6,23974.9,27451.5,87245.1,114590.6,42590.4,54501.8,36103.4,63012.5,89186.1,106756.6,21142.6,44147.1,72402.7,134216.7,160300,215825.8,273172.5,135749.4,70269.5,53080.1,94336.2,7858,2547,6839,2565,2771,4306,4955,6775,1742,1965,1325,7066,1418,98.68,97.61,89.47,96.76,101.72,102.97,99.19,101.57,100.87,95.86,99.3,100.14,98.98
65,2016Q2,169462.55867943,1.0962,11.818433333333333,0.9704,0.7529666666666667,27.684866666666665,0.8977933333333333,0.7239266666666667,14.861663333333334,3.57,2.6,2.0,0.9,1.7,1.0,1.1,2.27,2.3,2.63,2.83,3.9,2.97,3.23,1.77,1.03,2.43,1.9,3.1,2.5,3.23,4.53,3.6,5.5,5.4,4.33,4476.3,75234.6,12545.7,61523,28056.9,42372.5,36961.3,90811.1,99464.9,32721.4,73135.5,15055.2,49017.7,25535.3,15853.6,107526.7,216899.7,81232,202101.9,238083,103920.1,14641.4,50375,31412.6,62065.3,121874.1,24209.5,27383.4,86716.9,113775.1,41235.9,54206.7,37588.5,63684.8,91273.3,107535.6,21704.1,44661.3,86997.7,137009.1,160284,216505.3,272834.7,136119,70259.9,53310.4,94545.5,8173,2706,7580,1888,2942,4384,4936,7077,1904,1948,1409,7391,1512,99.69,97.36,96.48,97.18,101.03,102.99,100.19,101.62,103.1,95.86,98.95,100.05,99.71
66,2016Q3,170252.603488547,1.0888333333333333,11.448966666666665,0.9755666666666666,0.7482000000000001,30.050233333333335,0.9527333333333333,0.73988,14.638763333333332,3.53,2.57,1.93,0.83,1.6,0.9,1.17,2.3,2.3,2.67,2.83,3.67,2.97,3.23,1.77,0.97,2.4,1.23,3.0,2.33,3.1,4.6,3.17,5.73,5.47,4.6,4501.1,74514.7,12638,62330.3,27428.2,42851.7,37036,90716.2,98403.1,32353.9,73417.8,14777.8,49092.6,25825.8,16118.4,108663.5,216791,82087.1,202649.9,240691,104603.4,14716.2,50939.3,31758.9,62935.9,119215.6,24508.3,27207.4,85715.2,112968.3,41987.6,55275.3,36783.7,63877.5,92101.1,109197,21608.4,44820.1,94008.8,137433.2,160169.2,217254,277972,137785.8,70813.5,53409.5,95052.6,8160,2359,8356,2031,2990,3641,4677,7177,1612,1863,2067,7055,2102,100.83,97.31,89.51,97.31,99.94,102.58,99.33,101.27,103.44,96.24,98.69,99.64,99.36
67,2016Q4,169654.985019785,1.0798666666666668,11.073500000000001,1.0006000000000002,0.7498333333333332,30.350566666666666,0.9165766666666667,0.7502733333333333,14.664313333333334,3.7,2.8,2.03,1.13,1.8,0.97,1.17,2.37,2.37,2.8,3.03,3.9,3.0,3.3,1.73,1.2,2.5,1.83,3.2,2.4,3.63,4.77,4.07,5.97,5.47,4.77,4466.4,75075.6,12467.2,61778.2,27324.3,41970.2,36852.5,89273.6,96583.5,31526,72998.5,14703,49115.3,25651.3,15897.7,103134.7,215832.2,81559.9,200205.3,242787.9,107527.5,14666,50561.3,31516.2,64625.2,118623.3,24566.4,26835.2,87412.1,110684.4,42461.4,55710.1,37188.2,64185.9,94172.6,109679.7,21785.1,45705.6,82701.9,137104.5,160695.2,220326.6,280166.2,139400.3,71881.3,52167.7,96065.3,8981,2054,7537,2372,2120,4491,4416,6979,1293,1760,1285,7279,2075,99.75,97.38,94.66,97.8,99.59,102.35,99.17,100.35,101.52,96.43,98.09,99.65,99.26
